REG. NO.;CODE;NAME;REGION;DISTRICT;WARD;OWNERSHIP;LATITUDE;LONGITUDE;PASS_RATE;AVG_MARK;CHANGE_PREVIOUS_YEAR;RANK;YEAR_OF_RESULT
EM.3915;PS1205-041;MANGOMBYA;MTWARA;TANDAHIMBA;NGUNJA;GOVERNMENT;-10.481781;39.3501051;;;;;
EM.5220;PS1205-042;MATOGORO;MTWARA;TANDAHIMBA;TANDAHIMBA;GOVERNMENT;-10.7507833;39.6359767;;;;;
EM.2670;PS1205-043;MAUNDO JUU;MTWARA;TANDAHIMBA;MAUNDO;GOVERNMENT;-10.8966249;39.6323766;;;;;
EM.4327;PS1205-044;MBALALA;MTWARA;TANDAHIMBA;MALOPOKELO;GOVERNMENT;-10.7327466;39.5989116;;;;;
EM.14888;PS1205-045;MPUNDA;MTWARA;TANDAHIMBA;MICHENJELE;GOVERNMENT;-10.8087183;39.8341833;;;;;
EM.158;PS1205-046;MCHICHIRA 'A';MTWARA;TANDAHIMBA;MCHICHIRA;GOVERNMENT;-10.9123954;39.5770651;;;;;
EM.13353;PS1205-047;MFYATULA;MTWARA;TANDAHIMBA;MNDUMBWE;GOVERNMENT;-10.7165133;39.4481849;;;;;
EM.3916;PS1205-048;MICHENJELE;MTWARA;TANDAHIMBA;MICHENJELE;GOVERNMENT;-10.8046606;39.8648149;;;;;
EM.1738;PS1205-049;MIHAMBWE;MTWARA;TANDAHIMBA;MIHAMBWE;GOVERNMENT;-10.8214641;39.8086731;;;;;
EM.5221;PS1205-050;MIKUNDA;MTWARA;TANDAHIMBA;MKUNDI;GOVERNMENT;-10.9304933;39.4881383;;;;;
EM.5222;PS1205-051;MIKUYU;MTWARA;TANDAHIMBA;MKONJOWANO;GOVERNMENT;-10.6036762;39.6233161;;;;;
EM.159;PS1205-052;MILIDU;MTWARA;TANDAHIMBA;NAMIKUPA;GOVERNMENT;-10.7512234;39.6361718;;;;;
EM.7266;PS1205-053;MILONGODI;MTWARA;TANDAHIMBA;MILONGODI;GOVERNMENT;-10.7388383;39.5704183;;;;;
EM.5223;PS1205-054;MILUMBA;MTWARA;TANDAHIMBA;MAHUTA;GOVERNMENT;-10.878865;39.407379;;;;;
EM.5224;PS1205-055;MITENE;MTWARA;TANDAHIMBA;DINDUMA;GOVERNMENT;-10.8134016;39.4879883;;;;;
EM.3917;PS1205-056;MITONDI;MTWARA;TANDAHIMBA;KITAMA;GOVERNMENT;-10.7017917;39.6816483;;;;;
EM.12065;PS1205-057;MITONDI 'A';MTWARA;TANDAHIMBA;KITAMA;GOVERNMENT;-10.7176858;39.7511647;;;;;
EM.5225;PS1205-058;MITUMBATI;MTWARA;TANDAHIMBA;MIHAMBWE;GOVERNMENT;-10.852813;39.780255;;;;;
EM.5226;PS1205-059;MIULE;MTWARA;TANDAHIMBA;NANHYANGA;GOVERNMENT;-10.800135;39.56325;;;;;
EM.3338;PS1205-060;MIUTA;MTWARA;TANDAHIMBA;MIUTA;GOVERNMENT;-10.74442383;39.7766633;;;;;
EM.5227;PS1205-061;MIVANGA;MTWARA;TANDAHIMBA;NAMBAHU;GOVERNMENT;-10.6668313;39.6408416;;;;;
EM.12066;PS1205-062;MJIMPYA;MTWARA;TANDAHIMBA;TANDAHIMBA;GOVERNMENT;-10.7698673;39.629394;;;;;
EM.13737;PS1205-063;MKAHA;MTWARA;TANDAHIMBA;MIHAMBWE;GOVERNMENT;-10.8528133;39.7802555;;;;;
EM.5228;PS1205-064;MKOLA TANKINI;MTWARA;TANDAHIMBA;LUAGALA;GOVERNMENT;-10.54471;39.4674068;;;;;
EM.1739;PS1205-065;MKONJOWANO;MTWARA;TANDAHIMBA;MKONJOWANO;GOVERNMENT;-10.58493;39.526;;;;;
EM.6397;PS1205-066;MKULUNG'ULU;MTWARA;TANDAHIMBA;MAHUTA;GOVERNMENT;-10.8666843;39.4183224;;;;;
EM.5229;PS1205-067;MKUPETE;MTWARA;TANDAHIMBA;CHINGUNGWE;GOVERNMENT;-10.837722;39.438472;;;;;
EM.3918;PS1205-068;MKUTI;MTWARA;TANDAHIMBA;NGUNJA;GOVERNMENT;-10.52455166;39.3900216;;;;;
EM.3919;PS1205-069;MKWEDU LUAGALA;MTWARA;TANDAHIMBA;CHAUME;GOVERNMENT;-10.6685555;39.505715;;;;;
EM.1903;PS1205-070;MKWITI;MTWARA;TANDAHIMBA;MKWITI;GOVERNMENT;-10.4010383;39.3793783;;;;;
EM.5230;PS1205-071;MMALALA;MTWARA;TANDAHIMBA;MICHENJELE;GOVERNMENT;-10.7740633;39.8107966;;;;;
EM.5231;PS1205-072;MMEDA;MTWARA;TANDAHIMBA;LITEHU;GOVERNMENT;-10.5297472;39.4810454;;;;;
EM.4328;PS1205-073;MNAZIMMOJA;MTWARA;TANDAHIMBA;LUKOKODA;GOVERNMENT;-10.8766499;39.5060058;;;;;
EM.5232;PS1205-074;MNDUMBWE;MTWARA;TANDAHIMBA;MNDUMBWE;GOVERNMENT;-10.7766648;39.7969894;;;;;
EM.4329;PS1205-075;MNYAHI;MTWARA;TANDAHIMBA;MIHAMBWE;GOVERNMENT;-10.78554;39.75385;;;;;
EM.224;PS1205-076;MNYAWA;MTWARA;TANDAHIMBA;MNYAWA;GOVERNMENT;-10.9028013;39.5822981;;;;;
EM.4330;PS1205-077;MNYOMA;MTWARA;TANDAHIMBA;MDIMBA MNYOMA;GOVERNMENT;-10.7514188;39.4731465;;;;;
EM.5233;PS1205-078;MTANDAVALA;MTWARA;TANDAHIMBA;MNDUMBWE;GOVERNMENT;-10.695878;39.483125;;;;;
EM.5234;PS1205-079;MTEGU;MTWARA;TANDAHIMBA;MDIMBA MNYOMA;GOVERNMENT;-10.7795413;39.4921003;;;;;
EM.3339;PS1205-080;MTENDA;MTWARA;TANDAHIMBA;CHINGUNGWE;GOVERNMENT;-10.828622;39.425698;;;;;
EM.12067;PS1205-081;MTING'INDA;MTWARA;TANDAHIMBA;MILONGODI;GOVERNMENT;-10.6387383;39.5614818;;;;;
EM.5235;PS1205-082;MTONI;MTWARA;TANDAHIMBA;MAHUTA;GOVERNMENT;-10.8819516;39.4036383;;;;;
EM.4331;PS1205-083;MUNDAMKULU;MTWARA;TANDAHIMBA;MNYAWA;GOVERNMENT;-10.9256495;39.4998619;;;;;
EM.5236;PS1205-084;MWANGAZA;MTWARA;TANDAHIMBA;NAPUTA;GOVERNMENT;-10.8343133;39.6921383;;;;;
EM.5237;PS1205-085;MWENGE;MTWARA;TANDAHIMBA;KITAMA;GOVERNMENT;-10.7560633;39.7375283;;;;;
EM.5238;PS1205-086;MWERU;MTWARA;TANDAHIMBA;CHAUME;GOVERNMENT;-10.36261;39.2848457;;;;;
EM.5239;PS1205-087;NACHUNYU;MTWARA;TANDAHIMBA;NAMBAHU;GOVERNMENT;-10.6848183;39.5875466;;;;;
EM.5240;PS1205-088;NAKAYAKA;MTWARA;TANDAHIMBA;CHIKONGOLA;GOVERNMENT;-10.869756;39.4548866;;;;;
EM.5241;PS1205-089;NAMAHONGA;MTWARA;TANDAHIMBA;MAUNDO;GOVERNMENT;-10.8956209;39.6117533;;;;;
EM.2671;PS1205-090;NAMBAHU;MTWARA;TANDAHIMBA;NAMBAHU;GOVERNMENT;-10.6033576;39.6133165;;;;;
EM.5242;PS1205-091;NAMDWANI;MTWARA;TANDAHIMBA;NAPUTA;GOVERNMENT;-10.8585533;39.6722233;;;;;
EM.15667;PS1205-092;JUHUDI;MTWARA;TANDAHIMBA;CHAUME;GOVERNMENT;-10.6258433;39.4586633;;;;;
EM.5243;PS1205-093;NAMIKUPA I;MTWARA;TANDAHIMBA;KWANYAMA;GOVERNMENT;-10.8596983;39.5848556;;;;;
EM.2672;PS1205-094;NAMIKUPA II;MTWARA;TANDAHIMBA;KWANYAMA;GOVERNMENT;-10.8777962;39.6028513;;;;;
EM.3153;PS1205-095;NAMINDONDI;MTWARA;TANDAHIMBA;NGUNJA;GOVERNMENT;-10.3899416;39.3516488;;;;;
EM.5244;PS1205-096;NAMKOMOLELA;MTWARA;TANDAHIMBA;MILONGODI;GOVERNMENT;-10.7325811;39.5412101;;;;;
EM.12068;PS1205-097;NAMUNDA;MTWARA;TANDAHIMBA;KITAMA;GOVERNMENT;-10.7680583;39.7242116;;;;;
EM.2155;PS1205-098;NANHYANGA 'A';MTWARA;TANDAHIMBA;NANHYANGA;GOVERNMENT;-10.8157766;39.5216151;;;;;
EM.7267;PS1205-099;NANHYANGA 'B';MTWARA;TANDAHIMBA;NANHYANGA;GOVERNMENT;-10.8121333;39.5331666;;;;;
EM.5245;PS1205-100;NANNALA;MTWARA;TANDAHIMBA;NGUNJA;GOVERNMENT;-10.4845683;39.4057897;;;;;
EM.4332;PS1205-101;NANYUWILA;MTWARA;TANDAHIMBA;DINDUMA;GOVERNMENT;-10.8421413;39.4758666;;;;;
EM.1326;PS1205-102;NAPUTA;MTWARA;TANDAHIMBA;NAPUTA;GOVERNMENT;-10.8497316;39.7013083;;;;;
EM.5246;PS1205-103;NGONGO;MTWARA;TANDAHIMBA;MICHENJELE;GOVERNMENT;-10.8347166;39.8633316;;;;;
EM.13354;PS1205-104;NG'ONGOLO;MTWARA;TANDAHIMBA;MIUTA;GOVERNMENT;-10.7480873;39.7636345;;;;;
EM.2059;PS1205-105;NGUNJA;MTWARA;TANDAHIMBA;NGUNJA;GOVERNMENT;-10.4535675;39.4123175;;;;;
EM.12069;PS1205-106;RUVUMA;MTWARA;TANDAHIMBA;MIHAMBWE;GOVERNMENT;-10.8213216;39.8016884;;;;;
EM.4333;PS1205-107;SHANGANI;MTWARA;TANDAHIMBA;MCHICHIRA;GOVERNMENT;-10.9020133;39.5716533;;;;;
EM.160;PS1205-108;TANDAHIMBA;MTWARA;TANDAHIMBA;MALOPOKELO;GOVERNMENT;-10.7655099;39.6163266;;;;;
EM.5247;PS1205-109;UKOMBOZI;MTWARA;TANDAHIMBA;NAMIKUPA;GOVERNMENT;-10.8432666;39.6306666;;;;;
EM.3920;PS1205-110;ULODALEO;MTWARA;TANDAHIMBA;MKONJOWANO;GOVERNMENT;-10.5595426;39.5590966;;;;;
EM.5248;PS1205-111;ZAMBIA;MTWARA;TANDAHIMBA;NAMIKUPA;GOVERNMENT;-10.8485139;39.63168;;;;;
EM.13352;PS1205-112;MBUYUNI;MTWARA;TANDAHIMBA;MAUNDO;GOVERNMENT;-10.9206133;39.6896433;;;;;
EM.14884;PS1205-113;CHITOHOLI 'A';MTWARA;TANDAHIMBA;MKUNDI;GOVERNMENT;-10.8862208;39.4715924;;;;;
EM.14886;PS1205-114;MISUFINI;MTWARA;TANDAHIMBA;MKOREHA;GOVERNMENT;-10.8456999;39.7638766;;;;;
EM.13738;PS1205-115;NAMEDI;MTWARA;TANDAHIMBA;MIUTA;GOVERNMENT;-10.7293874;39.7522848;;;;;
EM.14885;PS1205-116;MACHEDI;MTWARA;TANDAHIMBA;CHAUME;GOVERNMENT;-10.6836983;39.5227133;;;;;
EM.14887;PS1205-117;MKOLA JUU;MTWARA;TANDAHIMBA;LUAGALA;GOVERNMENT;-10.5456844;39.4742644;;;;;
EM.16884;PS1205-118;MKULA;MTWARA;TANDAHIMBA;MKONJOWANO;GOVERNMENT;-10.7610141;39.7206458;;;;;
EM.16377;PS1206-001;LIUNGA;MTWARA;NANYUMBU;NAKOPI;GOVERNMENT;-11.1445028;38.4810468;;;;;
EM.12781;PS1206-002;CHANGWALE;MTWARA;NANYUMBU;LUMESULE;GOVERNMENT;-10.9154584;38.0688847;;;;;
EM.5164;PS1206-003;CHIGWEJE;MTWARA;NANYUMBU;LUMESULE;GOVERNMENT;-10.9153687;38.0653033;;;;;
EM.3336;PS1206-004;CHIKUNJA II;MTWARA;NANYUMBU;MNANJE;GOVERNMENT;-10.8472623;38.6980421;;;;;
EM.8787;PS1206-005;CHIMIKA;MTWARA;NANYUMBU;NAKOPI;GOVERNMENT;-11.1380013;38.4890836;;;;;
EM.14132;PS1206-006;CHINYANYILA;MTWARA;NANYUMBU;SENGENYA;GOVERNMENT;-10.9287361;38.3756388;;;;;
EM.3146;PS1206-007;CHIPUPUTA;MTWARA;NANYUMBU;CHIPUPUTA;GOVERNMENT;-11.0018833;38.4005383;;;;;
EM.14133;PS1206-008;CHIPUPUTA B;MTWARA;NANYUMBU;CHIPUPUTA;GOVERNMENT;-11.027638;38.417221;;;;;
EM.4315;PS1206-009;CHITOWE;MTWARA;NANYUMBU;NANYUMBU;GOVERNMENT;-10.9931701;38.399351;;;;;
EM.5165;PS1206-010;CHIVIRIKITI;MTWARA;NANYUMBU;NANDETE;GOVERNMENT;-10.931;38.77;;;;;
EM.1829;PS1206-011;CHUNGU;MTWARA;NANYUMBU;NANYUMBU;GOVERNMENT;-11.2003786;38.454314;;;;;
EM.7262;PS1206-012;HOLOLA;MTWARA;NANYUMBU;MNANJE;GOVERNMENT;-10.9442252;38.9542422;;;;;
EM.89;PS1206-013;KAMUNDI;MTWARA;NANYUMBU;KAMUNDI;GOVERNMENT;-10.8551334;38.6188438;;;;;
EM.10649;PS1206-014;KAZAMOYO;MTWARA;NANYUMBU;NAKOPI;GOVERNMENT;-11.0797408;38.2716994;;;;;
EM.6389;PS1206-015;KILIMANIHEWA;MTWARA;NANYUMBU;KILIMANIHEWA;GOVERNMENT;-10.9298733;38.3850416;;;;;
EM.1974;PS1206-016;KILOSA;MTWARA;NANYUMBU;MIKANGAULA;GOVERNMENT;-10.8366602;38.6474888;;;;;
EM.6390;PS1206-017;LIKOKONA;MTWARA;NANYUMBU;LIKOKONA;GOVERNMENT;-10.89757;38.236323;;;;;
EM.13346;PS1206-018;LIKOKONA B;MTWARA;NANYUMBU;LIKOKONA;GOVERNMENT;-10.89784116;38.2561516;;;;;
EM.6391;PS1206-019;LIPUPU;MTWARA;NANYUMBU;MARATANI;GOVERNMENT;-10.0088423;38.6382898;;;;;
EM.140;PS1206-020;LUKULA;MTWARA;NANYUMBU;MASUGURU;GOVERNMENT;-11.35038;38.429485;;;;;
EM.637;PS1206-021;LUKWIKA;MTWARA;NANYUMBU;MASUGURU;GOVERNMENT;-11.2401282;38.3661271;;;;;
EM.1088;PS1206-022;LUMESULE;MTWARA;NANYUMBU;LUMESULE;GOVERNMENT;-10.9155474;38.0220544;;;;;
EM.10486;PS1206-023;MAGOMENI;MTWARA;NANYUMBU;SENGENYA;GOVERNMENT;-10.9091566;38.2002938;;;;;
EM.2669;PS1206-024;MAKANYA;MTWARA;NANYUMBU;NANYUMBU;GOVERNMENT;-11.1647416;38.5291866;;;;;
EM.3147;PS1206-025;MAKONG'ONDERA;MTWARA;NANYUMBU;MICHIGA;GOVERNMENT;-10.82482;38.15482;;;;;
EM.513;PS1206-026;MALEMA;MTWARA;NANYUMBU;MARATANI;GOVERNMENT;-10.950115;38.630435;;;;;
EM.3905;PS1206-027;MANEME;MTWARA;NANYUMBU;NANYUMBU;GOVERNMENT;-11.1128083;38.1474836;;;;;
EM.1975;PS1206-028;MANGAKA;MTWARA;NANYUMBU;MANGAKA;GOVERNMENT;-10.936121;38.3827121;;;;;
EM.4316;PS1206-029;MARA;MTWARA;NANYUMBU;SENGENYA;GOVERNMENT;-10.8879699;38.3555911;;;;;
EM.6392;PS1206-030;MARUMBA;MTWARA;NANYUMBU;MKONONA;GOVERNMENT;-11.2399301;38.6686693;;;;;
EM.3148;PS1206-031;MASUGURU;MTWARA;NANYUMBU;MASUGURU;GOVERNMENT;-11.3484383;38.3904267;;;;;
EM.9183;PS1206-032;MASYALELE;MTWARA;NANYUMBU;SENGENYA;GOVERNMENT;-10.8386199;38.6507881;;;;;
EM.16380;PS1206-033;TULEANE;MTWARA;NANYUMBU;LIKOKONA;GOVERNMENT;-10.9476358;38.2606959;;;;;
EM.90;PS1206-034;MBURUSA;MTWARA;NANYUMBU;NAKOPI;GOVERNMENT;-11.1187633;38.2474883;;;;;
EM.10200;PS1206-035;MCHENJEUKA;MTWARA;NANYUMBU;LUMESULE;GOVERNMENT;-10.9945683;38.0643216;;;;;
EM.6393;PS1206-037;MICHIGA;MTWARA;NANYUMBU;MICHIGA;GOVERNMENT;-10.5532;38.957;;;;;
EM.16881;PS1206-038;MICHIGA B;MTWARA;NANYUMBU;MICHIGA;GOVERNMENT;-10.91717;38.16402;;;;;
EM.7863;PS1206-039;MIKANGAULA;MTWARA;NANYUMBU;MIKANGAULA;GOVERNMENT;-10.8632774;38.6083119;;;;;
EM.7263;PS1206-040;MIKUVA;MTWARA;NANYUMBU;MNANJE;GOVERNMENT;-1o.8786416;38.7266666;;;;;
EM.1654;PS1206-041;MITIMINGI;MTWARA;NANYUMBU;MARATANI;GOVERNMENT;-10.92846;38.2349;;;;;
EM.9383;PS1206-042;MITUMBATI;MTWARA;NANYUMBU;MKONONA;GOVERNMENT;-11.1425262;38.5646771;;;;;
EM.10487;PS1206-043;MKAMBATA;MTWARA;NANYUMBU;KAMUNDI;GOVERNMENT;-10.8562054;38.6182591;;;;;
EM.4317;PS1206-044;MKOMA;MTWARA;NANYUMBU;NANGOMBA;GOVERNMENT;-10.9321676;38.41246997;;;;;
EM.13347;PS1206-045;MKOROMWANA;MTWARA;NANYUMBU;KAMUNDI;GOVERNMENT;-10.8261084;38.5348392;;;;;
EM.3592;PS1206-046;MKUMBARU;MTWARA;NANYUMBU;SENGENYA;GOVERNMENT;-10.9019673;38.244582;;;;;
EM.9911;PS1206-047;MKWAJUNI;MTWARA;NANYUMBU;MIKANGAULA;GOVERNMENT;-10.8356842;38.6008173;;;;;
EM.8128;PS1206-048;MNANJE;MTWARA;NANYUMBU;MNANJE;GOVERNMENT;-10.8421024;38.6822002;;;;;
EM.9384;PS1206-049;MNEMEKA;MTWARA;NANYUMBU;NANGOMBA;GOVERNMENT;-10.8386954;38.6506349;;;;;
EM.16378;PS1206-050;MARATANI;MTWARA;NANYUMBU;MARATANI;GOVERNMENT;-10.9661133;38.612545;;;;;
EM.3149;PS1206-051;MPOMBE;MTWARA;NANYUMBU;NAKOPI;GOVERNMENT;-11.1873883;38.19563;;;;;
EM.3593;PS1206-052;MPWAHIA;MTWARA;NANYUMBU;CHIPUPUTA;GOVERNMENT;-10.972504;38.389312;;;;;
EM.6394;PS1206-053;MSINYASI;MTWARA;NANYUMBU;LIKOKONA;GOVERNMENT;-10.93316978;38.28601959;;;;;
EM.69;PS1206-054;MTALIKACHAU;MTWARA;NANYUMBU;NANDETE;GOVERNMENT;-10.851425;38.84053833;;;;;
EM.12782;PS1206-055;MTAMBASWALA;MTWARA;NANYUMBU;MASUGURU;GOVERNMENT;-11.4027;38.4878;;;;;
EM.10201;PS1206-056;MTAWATAWA;MTWARA;NANYUMBU;NANYUMBU;GOVERNMENT;-11.0517312;38.6013913;;;;;
EM.10835;PS1206-057;MTOKORA;MTWARA;NANYUMBU;MANGAKA;GOVERNMENT;-10.9483117;38.3819139;;;;;
EM.6395;PS1206-058;MUUNGANO;MTWARA;NANYUMBU;KILIMANIHEWA;GOVERNMENT;-10.9210633;38.3672066;;;;;
EM.5166;PS1206-059;MWAMBANI;MTWARA;NANYUMBU;KILIMANIHEWA;GOVERNMENT;-10.9107366;38.4025616;;;;;
EM.5167;PS1206-060;NACHIURA;MTWARA;NANYUMBU;SENGENYA;GOVERNMENT;-10.9323446;38.3769829;;;;;
EM.324;PS1206-061;NAHIMBA;MTWARA;NANYUMBU;KAMUNDI;GOVERNMENT;-10.8520576;38.6170679;;;;;
EM.13348;PS1206-062;NAKATETE;MTWARA;NANYUMBU;CHIPUPUTA;GOVERNMENT;-11.02746;38.325826;;;;;
EM.5168;PS1206-063;NAKOLE;MTWARA;NANYUMBU;NANDETE;GOVERNMENT;-10.91842333;38.74864833;;;;;
EM.1976;PS1206-064;NAKOPI;MTWARA;NANYUMBU;NAKOPI;GOVERNMENT;-11.03188;38.17435;;;;;
EM.14135;PS1206-065;NAMAKA;MTWARA;NANYUMBU;LIKOKONA;GOVERNMENT;-10.8163333;38.20449;;;;;
EM.10488;PS1206-066;NAMAROMBA;MTWARA;NANYUMBU;MKONONA;GOVERNMENT;-11.1345;38.4715;;;;;
EM.1089;PS1206-067;NAMASOGO;MTWARA;NANYUMBU;CHIPUPUTA;GOVERNMENT;-11.057328;38.443189;;;;;
EM.17159;PS1206-068;NAMATUMBUSI;MTWARA;NANYUMBU;MIKANGAULA;GOVERNMENT;-10.8346231;38.6747092;;;;;
EM.14136;PS1206-069;NAMIJATI;MTWARA;NANYUMBU;MKONONA;GOVERNMENT;-11.745;38.343;;;;;
EM.2153;PS1206-070;NANDEMBO;MTWARA;NANYUMBU;LUMESULE;GOVERNMENT;-10.9282916;38.1130233;;;;;
EM.1977;PS1206-071;NANDERU;MTWARA;NANYUMBU;NANYUMBU;GOVERNMENT;-11.2315883;38.5543283;;;;;
EM.190;PS1206-072;NANDETE;MTWARA;NANYUMBU;NANDETE;GOVERNMENT;-10.905294;38.805847;;;;;
EM.14137;PS1206-073;NANDETE 'B';MTWARA;NANYUMBU;NANDETE;GOVERNMENT;-10.941831;38.840131;;;;;
EM.2941;PS1206-074;NANGARAMO;MTWARA;NANYUMBU;KAMUNDI;GOVERNMENT;-10.8560109;38.6262253;;;;;
EM.902;PS1206-075;NANGOMBA;MTWARA;NANYUMBU;NANGOMBA;GOVERNMENT;-10.9320441;38.39866586;;;;;
EM.5169;PS1206-076;NANJISA;MTWARA;NANYUMBU;CHIPUPUTA;GOVERNMENT;-10.9894666;38.3687933;;;;;
EM.1090;PS1206-077;NANYUMBU I;MTWARA;NANYUMBU;NANYUMBU;GOVERNMENT;-11.1426199;38.5183416;;;;;
EM.7264;PS1206-078;NANYUMBU II;MTWARA;NANYUMBU;NANYUMBU;GOVERNMENT;-11.1462066;38.4916066;;;;;
EM.56;PS1206-079;NAURU;MTWARA;NANYUMBU;MKONONA;GOVERNMENT;-11.1332221;38.6073168;;;;;
EM.10650;PS1206-080;NAWAJE;MTWARA;NANYUMBU;KAMUNDI;GOVERNMENT;-10.8395538;38.6176743;;;;;
EM.402;PS1206-081;NDECHELA;MTWARA;NANYUMBU;NAKOPI;GOVERNMENT;-10.9283908;38.1130322;;;;;
EM.10651;PS1206-082;NDWIKA II;MTWARA;NANYUMBU;MANGAKA;GOVERNMENT;-10.9365697;38.4334523;;;;;
EM.1902;PS1206-083;NGUPE;MTWARA;NANYUMBU;MNANJE;GOVERNMENT;-10.8287341;38.7175363;;;;;
EM.4318;PS1206-084;NJISA;MTWARA;NANYUMBU;MKONONA;GOVERNMENT;-11.1451813;38.5472788;;;;;
EM.10202;PS1206-085;RUKUMBI;MTWARA;NANYUMBU;SENGENYA;GOVERNMENT;-10.79956;38.27686;;;;;
EM.10489;PS1206-086;SENGENYA;MTWARA;NANYUMBU;SENGENYA;GOVERNMENT;-10.8993166;38.3444316;;;;;
EM.5170;PS1206-087;ULANGA;MTWARA;NANYUMBU;NANDETE;GOVERNMENT;-10.86157;38.7875;;;;;
EM.14447;PS1206-088;MEHIRU;MTWARA;NANYUMBU;NANYUMBU;GOVERNMENT;-10.9995933;38.5688283;;;;;
EM.14134;PS1206-089;MNONIA;MTWARA;NANYUMBU;KILIMANIHEWA;GOVERNMENT;-10.8886799;38.4143766;;;;;
EM.14446;PS1206-090;MBANGARA MBUYUNI;MTWARA;NANYUMBU;MKONONA;GOVERNMENT;-10.0964651;38.7813406;;;;;
EM.401;PS1207-001;CHAKAMA;MTWARA;MASASI TC;MATAWALE;GOVERNMENT;-10.82057086;38.80100946;;;;;
EM.7857;PS1207-002;CHANIKANGUO;MTWARA;MASASI TC;CHANIKANGUO;GOVERNMENT;-10.65081393;38.88711067;;;;;
EM.14115;PS1207-003;CHIPOLE;MTWARA;MASASI TC;MUMBAKA;GOVERNMENT;-10.75885398;38.94851549;;;;;
EM.4306;PS1207-004;CHISEGU;MTWARA;MASASI TC;CHANIKANGUO;GOVERNMENT;-10.68538224;38.88289166;;;;;
EM.12774;PS1207-005;KAMBARAGE;MTWARA;MASASI TC;NAPUPA;GOVERNMENT;-10.73661448;38.81247829;;;;;
EM.15122;PS1207-006;MACDONALD;MTWARA;MASASI TC;MTANDI;NON GOVERNMENT;-10.69452975;38.8480116;;;;;
EM.12775;PS1207-007;MAENDELEO;MTWARA;MASASI TC;MKOMAINDO;GOVERNMENT;-10.74279898;38.7946585;;;;;
EM.14444;PS1207-008;MAILISITA;MTWARA;MASASI TC;CHANIKANGUO;GOVERNMENT;-10.6733859;38.875819;;;;;
EM.2151;PS1207-009;MAKULANI;MTWARA;MASASI TC;SULULU;GOVERNMENT;-10.80467933;38.6822841;;;;;
EM.323;PS1207-010;MARIKA;MTWARA;MASASI TC;MARIKA;GOVERNMENT;-10.77884779;38.87095555;;;;;
EM.1828;PS1207-011;MASASI;MTWARA;MASASI TC;MTANDI;GOVERNMENT;-10.70415369;38.83071434;;;;;
EM.2569;PS1207-012;MATAWALE;MTWARA;MASASI TC;MATAWALE;GOVERNMENT;-10.78307352;38.7659372;;;;;
EM.7858;PS1207-013;MBONDE;MTWARA;MASASI TC;MWENGE MTAPIKA;GOVERNMENT;-10.73931637;38.7566058;;;;;
EM.1972;PS1207-014;MIGONGO;MTWARA;MASASI TC;MIGONGO;GOVERNMENT;-10.72211879;38.80314086;;;;;
EM.3584;PS1207-015;MKAPUNDA;MTWARA;MASASI TC;SULULU;GOVERNMENT;-10.77636713;38.74906662;;;;;
EM.8596;PS1207-016;MKARAKATE;MTWARA;MASASI TC;SULULU;GOVERNMENT;-10.80381903;38.69932687;;;;;
EM.8126;PS1207-017;MKARANGO;MTWARA;MASASI TC;TEMEKE;GOVERNMENT;-10.72192487;38.77088612;;;;;
EM.2490;PS1207-018;MKOMAINDO;MTWARA;MASASI TC;MKOMAINDO;GOVERNMENT;-10.72913499;38.79901176;;;;;
EM.6386;PS1207-019;MKUTI;MTWARA;MASASI TC;MKUTI;GOVERNMENT;-10.72415531;38.82046974;;;;;
EM.12776;PS1207-020;MLIMANI;MTWARA;MASASI TC;MIGONGO;GOVERNMENT;-10.70737916;38.79465495;;;;;
EM.6387;PS1207-021;MLUNDELUNDE;MTWARA;MASASI TC;MUMBAKA;GOVERNMENT;-10.83526804;38.91897077;;;;;
EM.13344;PS1207-022;MOROKO;MTWARA;MASASI TC;TEMEKE;GOVERNMENT;-10.66967128;38.74590855;;;;;
EM.7859;PS1207-023;MTAKUJA II;MTWARA;MASASI TC;TEMEKE;GOVERNMENT;-10.67769428;38.74612134;;;;;
EM.2152;PS1207-024;MUMBAKA;MTWARA;MASASI TC;MUMBAKA;GOVERNMENT;-10.80537794;38.89932041;;;;;
EM.15123;PS1207-025;MUZDALIFAH;MTWARA;MASASI TC;JIDA;NON GOVERNMENT;-10.7145971;38.82442596;;;;;
EM.6388;PS1207-026;MWENGEMTAPIKA;MTWARA;MASASI TC;MWENGE MTAPIKA;GOVERNMENT;-10.75657845;38.76240897;;;;;
EM.3585;PS1207-027;NAMATUNU;MTWARA;MASASI TC;MARIKA;GOVERNMENT;-10.73980238;38.89931473;;;;;
EM.1734;PS1207-028;NAMIKUNDA;MTWARA;MASASI TC;MUMBAKA;GOVERNMENT;-10.81289404;38.93154604;;;;;
EM.3586;PS1207-029;NAMKUNGWI;MTWARA;MASASI TC;MWENGE MTAPIKA;GOVERNMENT;-10.74521329;38.71376218;;;;;
EM.896;PS1207-030;NANGOSE;MTWARA;MASASI TC;TEMEKE;GOVERNMENT;-10.69087154;38.78039196;;;;;
EM.3587;PS1207-031;NYASA;MTWARA;MASASI TC;NYASA;GOVERNMENT;-10.7453328;38.81087237;;;;;
EM.12777;PS1207-032;SABASABA;MTWARA;MASASI TC;JIDA;GOVERNMENT;-10.72290224;38.81217579;;;;;
